home_visits,clinicians_meet_each_other,social_infectivity_multiple_if_symptomatic,iteration,day,n_people_infected,n_clinicians_infected,n_patients_infected,n_family_infected,n_contacts
True,True,0.1,10,24,1362,5,472,885,443760
True,True,0.1,10,25,1363,5,472,886,462250
True,True,0.1,10,26,1363,5,472,886,480740
True,True,0.1,10,27,1363,5,472,886,499230
True,True,0.1,10,28,1363,5,472,886,517720
True,True,0.1,10,29,1363,5,472,886,536210
True,True,0.1,10,30,1363,5,472,886,554700
True,True,0.1,10,31,1363,5,472,886,573190
True,True,0.1,10,32,1363,5,472,886,591680
True,True,0.1,10,33,1363,5,472,886,610170
True,True,0.1,10,34,1363,5,472,886,628660
True,True,0.1,10,35,1363,5,472,886,647150
True,True,0.1,10,36,1363,5,472,886,665640
True,True,0.1,10,37,1363,5,472,886,684130
True,True,0.1,10,38,1363,5,472,886,702620
True,True,0.1,10,39,1363,5,472,886,721110
True,True,0.1,10,40,1363,5,472,886,739600
True,True,0.1,10,41,1363,5,472,886,758090
True,True,0.1,10,42,1363,5,472,886,776580
True,True,0.1,10,43,1363,5,472,886,795070
True,True,0.1,10,44,1363,5,472,886,813560
True,True,0.1,10,45,1363,5,472,886,832050
True,True,0.1,10,46,1363,5,472,886,850540
True,True,0.1,10,47,1363,5,472,886,869030
True,True,0.1,10,48,1363,5,472,886,887520
True,True,0.1,10,49,1363,5,472,886,906010
True,True,0.1,10,50,1363,5,472,886,924500
True,True,0.1,10,51,1363,5,472,886,942990
True,True,0.1,10,52,1363,5,472,886,961480
True,True,0.1,10,53,1363,5,472,886,979970
True,True,0.1,10,54,1363,5,472,886,998460
True,True,0.1,10,55,1363,5,472,886,1016950
True,True,0.1,10,56,1363,5,472,886,1035440
True,True,0.1,10,57,1363,5,472,886,1053930
True,True,0.1,10,58,1363,5,472,886,1072420
True,True,0.1,10,59,1363,5,472,886,1090910
True,True,0.1,10,60,1363,5,472,886,1109400
True,True,0.1,11,1,864,1,297,566,18490
True,True,0.1,11,2,864,1,297,566,36980
True,True,0.1,11,3,864,1,297,566,55470
True,True,0.1,11,4,864,1,297,566,73960
True,True,0.1,11,5,917,1,314,602,92450
True,True,0.1,11,6,976,2,332,642,110940
True,True,0.1,11,7,1041,3,352,686,129430
True,True,0.1,11,8,1084,3,365,716,147920
True,True,0.1,11,9,1133,5,376,752,166410
True,True,0.1,11,10,1173,5,392,776,184900
True,True,0.1,11,11,1222,5,407,810,203390
True,True,0.1,11,12,1229,5,409,815,221880
True,True,0.1,11,13,1235,5,413,817,240370
True,True,0.1,11,14,1238,5,415,818,258860
True,True,0.1,11,15,1246,5,419,822,277350
True,True,0.1,11,16,1252,5,421,826,295840
True,True,0.1,11,17,1262,5,423,834,314330
True,True,0.1,11,18,1268,5,423,840,332820
True,True,0.1,11,19,1273,5,423,845,351310
True,True,0.1,11,20,1276,5,423,848,369800
True,True,0.1,11,21,1279,5,423,851,388290
True,True,0.1,11,22,1280,5,424,851,406780
True,True,0.1,11,23,1281,5,424,852,425270
True,True,0.1,11,24,1281,5,424,852,443760
True,True,0.1,11,25,1281,5,424,852,462250
True,True,0.1,11,26,1281,5,424,852,480740
True,True,0.1,11,27,1281,5,424,852,499230
True,True,0.1,11,28,1281,5,424,852,517720
True,True,0.1,11,29,1281,5,424,852,536210
True,True,0.1,11,30,1281,5,424,852,554700
True,True,0.1,11,31,1281,5,424,852,573190
True,True,0.1,11,32,1281,5,424,852,591680
True,True,0.1,11,33,1281,5,424,852,610170
True,True,0.1,11,34,1281,5,424,852,628660
True,True,0.1,11,35,1281,5,424,852,647150
True,True,0.1,11,36,1281,5,424,852,665640
True,True,0.1,11,37,1281,5,424,852,684130
True,True,0.1,11,38,1281,5,424,852,702620
True,True,0.1,11,39,1281,5,424,852,721110
True,True,0.1,11,40,1281,5,424,852,739600
True,True,0.1,11,41,1281,5,424,852,758090
True,True,0.1,11,42,1281,5,424,852,776580
True,True,0.1,11,43,1281,5,424,852,795070
True,True,0.1,11,44,1281,5,424,852,813560
True,True,0.1,11,45,1281,5,424,852,832050
True,True,0.1,11,46,1281,5,424,852,850540
True,True,0.1,11,47,1281,5,424,852,869030
True,True,0.1,11,48,1281,5,424,852,887520
True,True,0.1,11,49,1281,5,424,852,906010
True,True,0.1,11,50,1281,5,424,852,924500
True,True,0.1,11,51,1281,5,424,852,942990
True,True,0.1,11,52,1281,5,424,852,961480
True,True,0.1,11,53,1281,5,424,852,979970
True,True,0.1,11,54,1281,5,424,852,998460
True,True,0.1,11,55,1281,5,424,852,1016950
True,True,0.1,11,56,1281,5,424,852,1035440
True,True,0.1,11,57,1281,5,424,852,1053930
True,True,0.1,11,58,1281,5,424,852,1072420
True,True,0.1,11,59,1281,5,424,852,1090910
True,True,0.1,11,60,1281,5,424,852,1109400
True,True,0.1,12,1,858,3,272,583,18490
True,True,0.1,12,2,858,3,272,583,36980
True,True,0.1,12,3,858,3,272,583,55470
True,True,0.1,12,4,858,3,272,583,73960
True,True,0.1,12,5,920,3,302,615,92450
True,True,0.1,12,6,971,3,316,652,110940
True,True,0.1,12,7,1026,3,334,689,129430
True,True,0.1,12,8,1073,4,352,717,147920
True,True,0.1,12,9,1124,5,374,745,166410
True,True,0.1,12,10,1171,5,385,781,184900
True,True,0.1,12,11,1224,5,404,815,203390
True,True,0.1,12,12,1225,5,404,816,221880
True,True,0.1,12,13,1229,5,404,820,240370
True,True,0.1,12,14,1235,5,406,824,258860
True,True,0.1,12,15,1240,5,407,828,277350
True,True,0.1,12,16,1250,5,409,836,295840
True,True,0.1,12,17,1259,5,413,841,314330
True,True,0.1,12,18,1269,6,416,847,332820
True,True,0.1,12,19,1273,7,416,850,351310
True,True,0.1,12,20,1274,7,416,851,369800
True,True,0.1,12,21,1278,7,418,853,388290
True,True,0.1,12,22,1281,7,419,855,406780
True,True,0.1,12,23,1281,7,419,855,425270
True,True,0.1,12,24,1281,7,419,855,443760
True,True,0.1,12,25,1281,7,419,855,462250
True,True,0.1,12,26,1281,7,419,855,480740
True,True,0.1,12,27,1282,7,419,856,499230
True,True,0.1,12,28,1282,7,419,856,517720
True,True,0.1,12,29,1282,7,419,856,536210
True,True,0.1,12,30,1282,7,419,856,554700
True,True,0.1,12,31,1282,7,419,856,573190
True,True,0.1,12,32,1282,7,419,856,591680
True,True,0.1,12,33,1282,7,419,856,610170
True,True,0.1,12,34,1282,7,419,856,628660
True,True,0.1,12,35,1282,7,419,856,647150
True,True,0.1,12,36,1282,7,419,856,665640
True,True,0.1,12,37,1283,7,420,856,684130
True,True,0.1,12,38,1283,7,420,856,702620
True,True,0.1,12,39,1283,7,420,856,721110
True,True,0.1,12,40,1283,7,420,856,739600
True,True,0.1,12,41,1283,7,420,856,758090
True,True,0.1,12,42,1283,7,420,856,776580
True,True,0.1,12,43,1283,7,420,856,795070
True,True,0.1,12,44,1283,7,420,856,813560
True,True,0.1,12,45,1283,7,420,856,832050
True,True,0.1,12,46,1283,7,420,856,850540
True,True,0.1,12,47,1283,7,420,856,869030
True,True,0.1,12,48,1283,7,420,856,887520
True,True,0.1,12,49,1283,7,420,856,906010
True,True,0.1,12,50,1283,7,420,856,924500
True,True,0.1,12,51,1283,7,420,856,942990
True,True,0.1,12,52,1283,7,420,856,961480
True,True,0.1,12,53,1283,7,420,856,979970
True,True,0.1,12,54,1283,7,420,856,998460
True,True,0.1,12,55,1283,7,420,856,1016950
True,True,0.1,12,56,1283,7,420,856,1035440
True,True,0.1,12,57,1283,7,420,856,1053930
True,True,0.1,12,58,1283,7,420,856,1072420
True,True,0.1,12,59,1283,7,420,856,1090910
True,True,0.1,12,60,1283,7,420,856,1109400
True,True,0.1,13,1,888,0,281,607,18490
True,True,0.1,13,2,888,0,281,607,36980
True,True,0.1,13,3,888,0,281,607,55470
True,True,0.1,13,4,888,0,281,607,73960
True,True,0.1,13,5,930,0,294,636,92450
True,True,0.1,13,6,987,0,314,673,110940
True,True,0.1,13,7,1045,0,329,716,129430
True,True,0.1,13,8,1097,0,348,749,147920
True,True,0.1,13,9,1151,0,369,782,166410
True,True,0.1,13,10,1207,0,385,822,184900
True,True,0.1,13,11,1255,0,401,854,203390
True,True,0.1,13,12,1263,0,404,859,221880
True,True,0.1,13,13,1265,0,404,861,240370
True,True,0.1,13,14,1271,0,407,864,258860
True,True,0.1,13,15,1281,0,413,868,277350
True,True,0.1,13,16,1289,0,417,872,295840
True,True,0.1,13,17,1295,0,418,877,314330
True,True,0.1,13,18,1297,0,419,878,332820
True,True,0.1,13,19,1302,0,421,881,351310
True,True,0.1,13,20,1306,0,422,884,369800
True,True,0.1,13,21,1308,0,423,885,388290
True,True,0.1,13,22,1309,0,423,886,406780
True,True,0.1,13,23,1309,0,423,886,425270
True,True,0.1,13,24,1309,0,423,886,443760
True,True,0.1,13,25,1309,0,423,886,462250
True,True,0.1,13,26,1309,0,423,886,480740
True,True,0.1,13,27,1309,0,423,886,499230
True,True,0.1,13,28,1309,0,423,886,517720
True,True,0.1,13,29,1309,0,423,886,536210
True,True,0.1,13,30,1309,0,423,886,554700
True,True,0.1,13,31,1309,0,423,886,573190
True,True,0.1,13,32,1309,0,423,886,591680
True,True,0.1,13,33,1309,0,423,886,610170
True,True,0.1,13,34,1309,0,423,886,628660
True,True,0.1,13,35,1309,0,423,886,647150
True,True,0.1,13,36,1309,0,423,886,665640
True,True,0.1,13,37,1309,0,423,886,684130
True,True,0.1,13,38,1309,0,423,886,702620
True,True,0.1,13,39,1309,0,423,886,721110
True,True,0.1,13,40,1309,0,423,886,739600
True,True,0.1,13,41,1309,0,423,886,758090
True,True,0.1,13,42,1309,0,423,886,776580
True,True,0.1,13,43,1309,0,423,886,795070
True,True,0.1,13,44,1309,0,423,886,813560
True,True,0.1,13,45,1309,0,423,886,832050
True,True,0.1,13,46,1309,0,423,886,850540
True,True,0.1,13,47,1309,0,423,886,869030
True,True,0.1,13,48,1309,0,423,886,887520
True,True,0.1,13,49,1309,0,423,886,906010
True,True,0.1,13,50,1309,0,423,886,924500
True,True,0.1,13,51,1309,0,423,886,942990
True,True,0.1,13,52,1309,0,423,886,961480
True,True,0.1,13,53,1309,0,423,886,979970
True,True,0.1,13,54,1309,0,423,886,998460
True,True,0.1,13,55,1309,0,423,886,1016950
True,True,0.1,13,56,1309,0,423,886,1035440
True,True,0.1,13,57,1309,0,423,886,1053930
True,True,0.1,13,58,1309,0,423,886,1072420
True,True,0.1,13,59,1309,0,423,886,1090910
True,True,0.1,13,60,1309,0,423,886,1109400
True,True,0.1,14,1,891,0,322,569,18490
True,True,0.1,14,2,891,0,322,569,36980
True,True,0.1,14,3,891,0,322,569,55470
True,True,0.1,14,4,891,0,322,569,73960
True,True,0.1,14,5,957,0,342,615,92450
True,True,0.1,14,6,1002,0,354,648,110940
True,True,0.1,14,7,1073,1,373,699,129430
True,True,0.1,14,8,1124,1,392,731,147920
True,True,0.1,14,9,1167,1,411,755,166410
True,True,0.1,14,10,1204,1,420,783,184900
True,True,0.1,14,11,1246,1,429,816,203390
True,True,0.1,14,12,1250,1,430,819,221880
True,True,0.1,14,13,1254,1,432,821,240370
True,True,0.1,14,14,1260,1,436,823,258860
True,True,0.1,14,15,1265,1,436,828,277350
True,True,0.1,14,16,1274,1,438,835,295840
True,True,0.1,14,17,1280,1,441,838,314330
True,True,0.1,14,18,1292,1,443,848,332820
True,True,0.1,14,19,1298,1,444,853,351310
True,True,0.1,14,20,1301,1,446,854,369800
True,True,0.1,14,21,1302,1,446,855,388290
True,True,0.1,14,22,1305,1,448,856,406780
True,True,0.1,14,23,1305,1,448,856,425270
True,True,0.1,14,24,1305,1,448,856,443760
True,True,0.1,14,25,1305,1,448,856,462250
True,True,0.1,14,26,1305,1,448,856,480740
True,True,0.1,14,27,1305,1,448,856,499230
True,True,0.1,14,28,1305,1,448,856,517720
True,True,0.1,14,29,1305,1,448,856,536210
True,True,0.1,14,30,1305,1,448,856,554700
True,True,0.1,14,31,1305,1,448,856,573190
True,True,0.1,14,32,1305,1,448,856,591680
True,True,0.1,14,33,1305,1,448,856,610170
True,True,0.1,14,34,1305,1,448,856,628660
True,True,0.1,14,35,1305,1,448,856,647150
True,True,0.1,14,36,1305,1,448,856,665640
True,True,0.1,14,37,1305,1,448,856,684130
True,True,0.1,14,38,1305,1,448,856,702620
True,True,0.1,14,39,1305,1,448,856,721110
True,True,0.1,14,40,1305,1,448,856,739600
True,True,0.1,14,41,1305,1,448,856,758090
True,True,0.1,14,42,1305,1,448,856,776580
True,True,0.1,14,43,1305,1,448,856,795070
True,True,0.1,14,44,1305,1,448,856,813560
True,True,0.1,14,45,1305,1,448,856,832050
True,True,0.1,14,46,1305,1,448,856,850540
True,True,0.1,14,47,1305,1,448,856,869030
True,True,0.1,14,48,1305,1,448,856,887520
True,True,0.1,14,49,1305,1,448,856,906010
True,True,0.1,14,50,1305,1,448,856,924500
True,True,0.1,14,51,1305,1,448,856,942990
True,True,0.1,14,52,1305,1,448,856,961480
True,True,0.1,14,53,1305,1,448,856,979970
True,True,0.1,14,54,1305,1,448,856,998460
True,True,0.1,14,55,1305,1,448,856,1016950
True,True,0.1,14,56,1305,1,448,856,1035440
True,True,0.1,14,57,1305,1,448,856,1053930
True,True,0.1,14,58,1305,1,448,856,1072420
True,True,0.1,14,59,1305,1,448,856,1090910
True,True,0.1,14,60,1305,1,448,856,1109400
True,True,0.1,15,1,929,0,310,619,18490
True,True,0.1,15,2,929,0,310,619,36980
True,True,0.1,15,3,929,0,310,619,55470
True,True,0.1,15,4,929,0,310,619,73960
True,True,0.1,15,5,986,0,327,659,92450
True,True,0.1,15,6,1044,0,351,693,110940
True,True,0.1,15,7,1099,0,369,730,129430
True,True,0.1,15,8,1131,0,385,746,147920
True,True,0.1,15,9,1181,0,404,777,166410
True,True,0.1,15,10,1233,0,420,813,184900
True,True,0.1,15,11,1292,0,440,852,203390
True,True,0.1,15,12,1295,0,442,853,221880
True,True,0.1,15,13,1300,0,446,854,240370
True,True,0.1,15,14,1304,0,447,857,258860
True,True,0.1,15,15,1308,0,449,859,277350
True,True,0.1,15,16,1320,0,453,867,295840
True,True,0.1,15,17,1327,0,457,870,314330
True,True,0.1,15,18,1333,0,457,876,332820
True,True,0.1,15,19,1336,0,458,878,351310
True,True,0.1,15,20,1340,0,459,881,369800
True,True,0.1,15,21,1344,0,460,884,388290
True,True,0.1,15,22,1345,0,460,885,406780
True,True,0.1,15,23,1345,0,460,885,425270
True,True,0.1,15,24,1345,0,460,885,443760
True,True,0.1,15,25,1345,0,460,885,462250
True,True,0.1,15,26,1345,0,460,885,480740
True,True,0.1,15,27,1345,0,460,885,499230
True,True,0.1,15,28,1345,0,460,885,517720
True,True,0.1,15,29,1345,0,460,885,536210
True,True,0.1,15,30,1345,0,460,885,554700
True,True,0.1,15,31,1345,0,460,885,573190
True,True,0.1,15,32,1345,0,460,885,591680
True,True,0.1,15,33,1345,0,460,885,610170
True,True,0.1,15,34,1345,0,460,885,628660
True,True,0.1,15,35,1345,0,460,885,647150
True,True,0.1,15,36,1345,0,460,885,665640
True,True,0.1,15,37,1345,0,460,885,684130
True,True,0.1,15,38,1345,0,460,885,702620
True,True,0.1,15,39,1345,0,460,885,721110
True,True,0.1,15,40,1345,0,460,885,739600
True,True,0.1,15,41,1345,0,460,885,758090
True,True,0.1,15,42,1345,0,460,885,776580
True,True,0.1,15,43,1345,0,460,885,795070
True,True,0.1,15,44,1345,0,460,885,813560
True,True,0.1,15,45,1345,0,460,885,832050
True,True,0.1,15,46,1345,0,460,885,850540
True,True,0.1,15,47,1345,0,460,885,869030
True,True,0.1,15,48,1345,0,460,885,887520
True,True,0.1,15,49,1345,0,460,885,906010
True,True,0.1,15,50,1345,0,460,885,924500
True,True,0.1,15,51,1345,0,460,885,942990
True,True,0.1,15,52,1345,0,460,885,961480
True,True,0.1,15,53,1345,0,460,885,979970
True,True,0.1,15,54,1345,0,460,885,998460
True,True,0.1,15,55,1345,0,460,885,1016950
True,True,0.1,15,56,1345,0,460,885,1035440
True,True,0.1,15,57,1345,0,460,885,1053930
True,True,0.1,15,58,1345,0,460,885,1072420
True,True,0.1,15,59,1345,0,460,885,1090910
True,True,0.1,15,60,1345,0,460,885,1109400
True,True,0.1,16,1,851,2,277,572,18490
True,True,0.1,16,2,851,2,277,572,36980
True,True,0.1,16,3,851,2,277,572,55470
True,True,0.1,16,4,851,2,277,572,73960
True,True,0.1,16,5,904,2,295,607,92450
True,True,0.1,16,6,963,3,313,647,110940
True,True,0.1,16,7,1019,3,330,686,129430
True,True,0.1,16,8,1066,3,347,716,147920
True,True,0.1,16,9,1115,3,365,747,166410
True,True,0.1,16,10,1160,3,380,777,184900
True,True,0.1,16,11,1201,3,393,805,203390
True,True,0.1,16,12,1202,3,394,805,221880
True,True,0.1,16,13,1205,3,397,805,240370
True,True,0.1,16,14,1208,3,398,807,258860
True,True,0.1,16,15,1218,3,402,813,277350
True,True,0.1,16,16,1232,3,409,820,295840
True,True,0.1,16,17,1238,3,409,826,314330
True,True,0.1,16,18,1252,3,413,836,332820
True,True,0.1,16,19,1255,3,414,838,351310
True,True,0.1,16,20,1259,3,416,840,369800
True,True,0.1,16,21,1260,3,417,840,388290
True,True,0.1,16,22,1263,3,418,842,406780
True,True,0.1,16,23,1263,3,418,842,425270
True,True,0.1,16,24,1263,3,418,842,443760
True,True,0.1,16,25,1263,3,418,842,462250
True,True,0.1,16,26,1263,3,418,842,480740
True,True,0.1,16,27,1263,3,418,842,499230
True,True,0.1,16,28,1263,3,418,842,517720
True,True,0.1,16,29,1263,3,418,842,536210
True,True,0.1,16,30,1263,3,418,842,554700
True,True,0.1,16,31,1263,3,418,842,573190
True,True,0.1,16,32,1263,3,418,842,591680
True,True,0.1,16,33,1263,3,418,842,610170
True,True,0.1,16,34,1263,3,418,842,628660
True,True,0.1,16,35,1263,3,418,842,647150
True,True,0.1,16,36,1263,3,418,842,665640
True,True,0.1,16,37,1263,3,418,842,684130
True,True,0.1,16,38,1263,3,418,842,702620
True,True,0.1,16,39,1263,3,418,842,721110
True,True,0.1,16,40,1263,3,418,842,739600
True,True,0.1,16,41,1263,3,418,842,758090
True,True,0.1,16,42,1263,3,418,842,776580
True,True,0.1,16,43,1263,3,418,842,795070
True,True,0.1,16,44,1263,3,418,842,813560
True,True,0.1,16,45,1263,3,418,842,832050
True,True,0.1,16,46,1263,3,418,842,850540
True,True,0.1,16,47,1263,3,418,842,869030
True,True,0.1,16,48,1263,3,418,842,887520
True,True,0.1,16,49,1263,3,418,842,906010
True,True,0.1,16,50,1263,3,418,842,924500
True,True,0.1,16,51,1263,3,418,842,942990
True,True,0.1,16,52,1263,3,418,842,961480
True,True,0.1,16,53,1263,3,418,842,979970
True,True,0.1,16,54,1263,3,418,842,998460
True,True,0.1,16,55,1263,3,418,842,1016950
True,True,0.1,16,56,1263,3,418,842,1035440
True,True,0.1,16,57,1263,3,418,842,1053930
True,True,0.1,16,58,1263,3,418,842,1072420
True,True,0.1,16,59,1263,3,418,842,1090910
True,True,0.1,16,60,1263,3,418,842,1109400
True,True,0.1,17,1,878,1,274,603,18490
True,True,0.1,17,2,878,1,274,603,36980
True,True,0.1,17,3,878,1,274,603,55470
True,True,0.1,17,4,878,1,274,603,73960
True,True,0.1,17,5,940,2,298,640,92450
True,True,0.1,17,6,981,3,311,667,110940
True,True,0.1,17,7,1037,3,326,708,129430
True,True,0.1,17,8,1093,3,340,750,147920
True,True,0.1,17,9,1138,3,357,778,166410
True,True,0.1,17,10,1177,3,365,809,184900
True,True,0.1,17,11,1228,3,384,841,203390
True,True,0.1,17,12,1229,3,384,842,221880
True,True,0.1,17,13,1232,4,386,842,240370
True,True,0.1,17,14,1242,5,389,848,258860
True,True,0.1,17,15,1250,5,389,856,277350
True,True,0.1,17,16,1258,5,391,862,295840
True,True,0.1,17,17,1265,5,393,867,314330
True,True,0.1,17,18,1269,5,396,868,332820
True,True,0.1,17,19,1276,5,402,869,351310
True,True,0.1,17,20,1277,5,403,869,369800
True,True,0.1,17,21,1280,5,405,870,388290
True,True,0.1,17,22,1281,5,405,871,406780
True,True,0.1,17,23,1281,5,405,871,425270
True,True,0.1,17,24,1281,5,405,871,443760
True,True,0.1,17,25,1281,5,405,871,462250
True,True,0.1,17,26,1281,5,405,871,480740
True,True,0.1,17,27,1281,5,405,871,499230
True,True,0.1,17,28,1281,5,405,871,517720
True,True,0.1,17,29,1281,5,405,871,536210
True,True,0.1,17,30,1281,5,405,871,554700
True,True,0.1,17,31,1281,5,405,871,573190
True,True,0.1,17,32,1281,5,405,871,591680
True,True,0.1,17,33,1281,5,405,871,610170
True,True,0.1,17,34,1281,5,405,871,628660
True,True,0.1,17,35,1281,5,405,871,647150
True,True,0.1,17,36,1281,5,405,871,665640
True,True,0.1,17,37,1281,5,405,871,684130
True,True,0.1,17,38,1281,5,405,871,702620
True,True,0.1,17,39,1281,5,405,871,721110
True,True,0.1,17,40,1281,5,405,871,739600
True,True,0.1,17,41,1281,5,405,871,758090
True,True,0.1,17,42,1281,5,405,871,776580
True,True,0.1,17,43,1281,5,405,871,795070
True,True,0.1,17,44,1281,5,405,871,813560
True,True,0.1,17,45,1281,5,405,871,832050
True,True,0.1,17,46,1281,5,405,871,850540
True,True,0.1,17,47,1281,5,405,871,869030
True,True,0.1,17,48,1281,5,405,871,887520
True,True,0.1,17,49,1281,5,405,871,906010
True,True,0.1,17,50,1281,5,405,871,924500
True,True,0.1,17,51,1281,5,405,871,942990
True,True,0.1,17,52,1281,5,405,871,961480
True,True,0.1,17,53,1281,5,405,871,979970
True,True,0.1,17,54,1281,5,405,871,998460
True,True,0.1,17,55,1281,5,405,871,1016950
True,True,0.1,17,56,1281,5,405,871,1035440
True,True,0.1,17,57,1281,5,405,871,1053930
True,True,0.1,17,58,1281,5,405,871,1072420
True,True,0.1,17,59,1281,5,405,871,1090910
True,True,0.1,17,60,1281,5,405,871,1109400
True,True,0.1,18,1,933,1,299,633,18490
True,True,0.1,18,2,933,1,299,633,36980
True,True,0.1,18,3,933,1,299,633,55470
True,True,0.1,18,4,933,1,299,633,73960
True,True,0.1,18,5,992,1,317,674,92450
True,True,0.1,18,6,1042,1,334,707,110940
True,True,0.1,18,7,1086,1,352,733,129430
True,True,0.1,18,8,1135,1,369,765,147920
True,True,0.1,18,9,1181,1,385,795,166410
True,True,0.1,18,10,1232,1,409,822,184900
True,True,0.1,18,11,1284,1,422,861,203390
True,True,0.1,18,12,1287,1,422,864,221880
True,True,0.1,18,13,1292,1,423,868,240370
True,True,0.1,18,14,1299,1,426,872,258860
True,True,0.1,18,15,1306,1,429,876,277350
True,True,0.1,18,16,1313,1,431,881,295840
True,True,0.1,18,17,1321,1,432,888,314330
True,True,0.1,18,18,1325,1,434,890,332820
True,True,0.1,18,19,1329,1,434,894,351310
True,True,0.1,18,20,1333,1,436,896,369800
True,True,0.1,18,21,1336,1,438,897,388290
True,True,0.1,18,22,1336,1,438,897,406780
True,True,0.1,18,23,1336,1,438,897,425270
True,True,0.1,18,24,1336,1,438,897,443760
True,True,0.1,18,25,1336,1,438,897,462250
True,True,0.1,18,26,1336,1,438,897,480740
True,True,0.1,18,27,1336,1,438,897,499230
True,True,0.1,18,28,1336,1,438,897,517720
True,True,0.1,18,29,1336,1,438,897,536210
True,True,0.1,18,30,1336,1,438,897,554700
True,True,0.1,18,31,1336,1,438,897,573190
True,True,0.1,18,32,1336,1,438,897,591680
True,True,0.1,18,33,1336,1,438,897,610170
True,True,0.1,18,34,1336,1,438,897,628660
True,True,0.1,18,35,1336,1,438,897,647150
True,True,0.1,18,36,1336,1,438,897,665640
True,True,0.1,18,37,1336,1,438,897,684130
True,True,0.1,18,38,1336,1,438,897,702620
True,True,0.1,18,39,1336,1,438,897,721110
True,True,0.1,18,40,1336,1,438,897,739600
True,True,0.1,18,41,1336,1,438,897,758090
