home_visits,clinicians_meet_each_other,social_infectivity_multiple_if_symptomatic,p_external_infection_per_day,iteration,day,n_people_infected,n_clinicians_infected,n_patients_infected,n_family_infected,n_contacts
False,False,1.0,0.02,6,15,6273,7,2073,4193,271500
False,False,1.0,0.02,6,16,6586,8,2182,4396,289600
False,False,1.0,0.02,6,17,6907,8,2287,4612,307700
False,False,1.0,0.02,6,18,7233,8,2396,4829,325800
False,False,1.0,0.02,6,19,7531,9,2502,5020,343900
False,False,1.0,0.02,6,20,7798,9,2606,5183,362000
False,False,1.0,0.02,6,21,8057,9,2681,5367,380100
False,False,1.0,0.02,6,22,8334,9,2769,5556,398200
False,False,1.0,0.02,6,23,8602,9,2843,5750,416300
False,False,1.0,0.02,6,24,8850,9,2931,5910,434400
False,False,1.0,0.02,6,25,9104,11,3018,6075,452500
False,False,1.0,0.02,6,26,9343,11,3097,6235,470600
False,False,1.0,0.02,6,27,9579,12,3165,6402,488700
False,False,1.0,0.02,6,28,9812,12,3245,6555,506800
False,False,1.0,0.02,6,29,10046,12,3330,6704,524900
False,False,1.0,0.02,6,30,10250,12,3394,6844,543000
False,False,1.0,0.02,6,31,10455,12,3469,6974,561100
False,False,1.0,0.02,6,32,10637,12,3532,7093,579200
False,False,1.0,0.02,6,33,10828,12,3602,7214,597300
False,False,1.0,0.02,6,34,11000,12,3671,7317,615400
False,False,1.0,0.02,6,35,11187,12,3744,7431,633500
False,False,1.0,0.02,6,36,11371,12,3799,7560,651600
False,False,1.0,0.02,6,37,11553,12,3850,7691,669700
False,False,1.0,0.02,6,38,11720,12,3915,7793,687800
False,False,1.0,0.02,6,39,11892,12,3974,7906,705900
False,False,1.0,0.02,6,40,12066,12,4035,8019,724000
False,False,1.0,0.02,6,41,12224,12,4097,8115,742100
False,False,1.0,0.02,6,42,12379,12,4141,8226,760200
False,False,1.0,0.02,6,43,12521,12,4185,8324,778300
False,False,1.0,0.02,6,44,12656,12,4228,8416,796400
False,False,1.0,0.02,6,45,12787,12,4274,8501,814500
False,False,1.0,0.02,6,46,12907,12,4315,8580,832600
False,False,1.0,0.02,6,47,13028,12,4356,8660,850700
False,False,1.0,0.02,6,48,13149,12,4395,8742,868800
False,False,1.0,0.02,6,49,13255,12,4431,8812,886900
False,False,1.0,0.02,6,50,13373,12,4464,8897,905000
False,False,1.0,0.02,6,51,13506,12,4507,8987,923100
False,False,1.0,0.02,6,52,13597,12,4536,9049,941200
False,False,1.0,0.02,6,53,13700,12,4573,9115,959300
False,False,1.0,0.02,6,54,13792,13,4605,9174,977400
False,False,1.0,0.02,6,55,13887,13,4630,9244,995500
False,False,1.0,0.02,6,56,13981,13,4666,9302,1013600
False,False,1.0,0.02,6,57,14072,13,4696,9363,1031700
False,False,1.0,0.02,6,58,14168,13,4723,9432,1049800
False,False,1.0,0.02,6,59,14258,13,4755,9490,1067900
False,False,1.0,0.02,6,60,14344,13,4781,9550,1086000
True,True,0.1,0.0,7,1,878,0,296,582,18490
True,True,0.1,0.0,7,2,878,0,296,582,36980
True,True,0.1,0.0,7,3,878,0,296,582,55470
True,True,0.1,0.0,7,4,878,0,296,582,73960
True,True,0.1,0.0,7,5,934,0,315,619,92450
True,True,0.1,0.0,7,6,990,0,329,661,110940
True,True,0.1,0.0,7,7,1046,0,352,694,129430
True,True,0.1,0.0,7,8,1092,0,373,719,147920
True,True,0.1,0.0,7,9,1144,0,395,749,166410
True,True,0.1,0.0,7,10,1189,0,418,771,184900
True,True,0.1,0.0,7,11,1230,0,435,795,203390
True,True,0.1,0.0,7,12,1237,0,439,798,221880
True,True,0.1,0.0,7,13,1242,0,439,803,240370
True,True,0.1,0.0,7,14,1246,0,441,805,258860
True,True,0.1,0.0,7,15,1250,0,443,807,277350
True,True,0.1,0.0,7,16,1253,0,443,810,295840
True,True,0.1,0.0,7,17,1263,0,444,819,314330
True,True,0.1,0.0,7,18,1270,0,445,825,332820
True,True,0.1,0.0,7,19,1274,0,446,828,351310
True,True,0.1,0.0,7,20,1276,0,447,829,369800
True,True,0.1,0.0,7,21,1276,0,447,829,388290
True,True,0.1,0.0,7,22,1276,0,447,829,406780
True,True,0.1,0.0,7,23,1276,0,447,829,425270
True,True,0.1,0.0,7,24,1276,0,447,829,443760
True,True,0.1,0.0,7,25,1276,0,447,829,462250
True,True,0.1,0.0,7,26,1276,0,447,829,480740
True,True,0.1,0.0,7,27,1276,0,447,829,499230
True,True,0.1,0.0,7,28,1276,0,447,829,517720
True,True,0.1,0.0,7,29,1276,0,447,829,536210
True,True,0.1,0.0,7,30,1276,0,447,829,554700
True,True,0.1,0.0,7,31,1276,0,447,829,573190
True,True,0.1,0.0,7,32,1276,0,447,829,591680
True,True,0.1,0.0,7,33,1276,0,447,829,610170
True,True,0.1,0.0,7,34,1276,0,447,829,628660
True,True,0.1,0.0,7,35,1276,0,447,829,647150
True,True,0.1,0.0,7,36,1276,0,447,829,665640
True,True,0.1,0.0,7,37,1276,0,447,829,684130
True,True,0.1,0.0,7,38,1276,0,447,829,702620
True,True,0.1,0.0,7,39,1276,0,447,829,721110
True,True,0.1,0.0,7,40,1276,0,447,829,739600
True,True,0.1,0.0,7,41,1276,0,447,829,758090
True,True,0.1,0.0,7,42,1276,0,447,829,776580
True,True,0.1,0.0,7,43,1276,0,447,829,795070
True,True,0.1,0.0,7,44,1276,0,447,829,813560
True,True,0.1,0.0,7,45,1276,0,447,829,832050
True,True,0.1,0.0,7,46,1276,0,447,829,850540
True,True,0.1,0.0,7,47,1276,0,447,829,869030
True,True,0.1,0.0,7,48,1276,0,447,829,887520
True,True,0.1,0.0,7,49,1276,0,447,829,906010
True,True,0.1,0.0,7,50,1276,0,447,829,924500
True,True,0.1,0.0,7,51,1276,0,447,829,942990
True,True,0.1,0.0,7,52,1276,0,447,829,961480
True,True,0.1,0.0,7,53,1276,0,447,829,979970
True,True,0.1,0.0,7,54,1276,0,447,829,998460
True,True,0.1,0.0,7,55,1276,0,447,829,1016950
True,True,0.1,0.0,7,56,1276,0,447,829,1035440
True,True,0.1,0.0,7,57,1276,0,447,829,1053930
True,True,0.1,0.0,7,58,1276,0,447,829,1072420
True,True,0.1,0.0,7,59,1276,0,447,829,1090910
True,True,0.1,0.0,7,60,1276,0,447,829,1109400
True,True,0.1,0.02,7,1,1270,3,401,866,18490
True,True,0.1,0.02,7,2,1620,4,534,1082,36980
True,True,0.1,0.02,7,3,1964,5,655,1304,55470
True,True,0.1,0.02,7,4,2253,5,762,1486,73960
True,True,0.1,0.02,7,5,2607,6,894,1707,92450
True,True,0.1,0.02,7,6,2974,6,1011,1957,110940
True,True,0.1,0.02,7,7,3366,6,1151,2209,129430
True,True,0.1,0.02,7,8,3733,7,1269,2457,147920
True,True,0.1,0.02,7,9,4144,7,1399,2738,166410
True,True,0.1,0.02,7,10,4506,8,1520,2978,184900
True,True,0.1,0.02,7,11,4910,8,1666,3236,203390
True,True,0.1,0.02,7,12,5233,8,1778,3447,221880
True,True,0.1,0.02,7,13,5614,9,1900,3705,240370
True,True,0.1,0.02,7,14,5972,9,2010,3953,258860
True,True,0.1,0.02,7,15,6317,10,2126,4181,277350
True,True,0.1,0.02,7,16,6644,11,2234,4399,295840
True,True,0.1,0.02,7,17,6967,11,2358,4598,314330
True,True,0.1,0.02,7,18,7253,11,2446,4796,332820
True,True,0.1,0.02,7,19,7558,11,2556,4991,351310
True,True,0.1,0.02,7,20,7854,12,2670,5172,369800
True,True,0.1,0.02,7,21,8130,12,2752,5366,388290
True,True,0.1,0.02,7,22,8390,12,2845,5533,406780
True,True,0.1,0.02,7,23,8666,13,2935,5718,425270
True,True,0.1,0.02,7,24,8925,13,3010,5902,443760
True,True,0.1,0.02,7,25,9169,13,3084,6072,462250
True,True,0.1,0.02,7,26,9377,13,3145,6219,480740
True,True,0.1,0.02,7,27,9596,13,3204,6379,499230
True,True,0.1,0.02,7,28,9815,13,3279,6523,517720
True,True,0.1,0.02,7,29,10028,13,3344,6671,536210
True,True,0.1,0.02,7,30,10238,13,3416,6809,554700
True,True,0.1,0.02,7,31,10426,14,3480,6932,573190
True,True,0.1,0.02,7,32,10623,14,3530,7079,591680
True,True,0.1,0.02,7,33,10801,14,3588,7199,610170
True,True,0.1,0.02,7,34,11000,14,3655,7331,628660
True,True,0.1,0.02,7,35,11177,15,3717,7445,647150
True,True,0.1,0.02,7,36,11347,15,3786,7546,665640
True,True,0.1,0.02,7,37,11507,15,3836,7656,684130
True,True,0.1,0.02,7,38,11660,15,3879,7766,702620
True,True,0.1,0.02,7,39,11845,15,3954,7876,721110
True,True,0.1,0.02,7,40,11989,15,4013,7961,739600
True,True,0.1,0.02,7,41,12125,15,4053,8057,758090
True,True,0.1,0.02,7,42,12264,15,4100,8149,776580
True,True,0.1,0.02,7,43,12420,15,4150,8255,795070
True,True,0.1,0.02,7,44,12553,16,4187,8350,813560
True,True,0.1,0.02,7,45,12688,16,4239,8433,832050
True,True,0.1,0.02,7,46,12799,16,4277,8506,850540
True,True,0.1,0.02,7,47,12936,16,4331,8589,869030
True,True,0.1,0.02,7,48,13059,17,4370,8672,887520
True,True,0.1,0.02,7,49,13154,17,4399,8738,906010
True,True,0.1,0.02,7,50,13272,17,4438,8817,924500
True,True,0.1,0.02,7,51,13395,17,4467,8911,942990
True,True,0.1,0.02,7,52,13507,17,4500,8990,961480
True,True,0.1,0.02,7,53,13630,19,4532,9079,979970
True,True,0.1,0.02,7,54,13737,19,4565,9153,998460
True,True,0.1,0.02,7,55,13846,19,4596,9231,1016950
True,True,0.1,0.02,7,56,13943,19,4630,9294,1035440
True,True,0.1,0.02,7,57,14035,19,4663,9353,1053930
True,True,0.1,0.02,7,58,14122,19,4690,9413,1072420
True,True,0.1,0.02,7,59,14212,19,4721,9472,1090910
True,True,0.1,0.02,7,60,14305,19,4755,9531,1109400
True,True,1.0,0.0,7,1,934,0,309,625,18490
True,True,1.0,0.0,7,2,934,0,309,625,36980
True,True,1.0,0.0,7,3,934,0,309,625,55470
True,True,1.0,0.0,7,4,934,0,309,625,73960
True,True,1.0,0.0,7,5,996,0,327,669,92450
True,True,1.0,0.0,7,6,1044,0,342,702,110940
True,True,1.0,0.0,7,7,1085,0,357,728,129430
True,True,1.0,0.0,7,8,1121,0,367,754,147920
True,True,1.0,0.0,7,9,1171,0,384,787,166410
True,True,1.0,0.0,7,10,1217,0,399,818,184900
True,True,1.0,0.0,7,11,1270,0,414,856,203390
True,True,1.0,0.0,7,12,1272,0,415,857,221880
True,True,1.0,0.0,7,13,1275,0,416,859,240370
True,True,1.0,0.0,7,14,1284,0,420,864,258860
True,True,1.0,0.0,7,15,1292,0,423,869,277350
True,True,1.0,0.0,7,16,1303,0,428,875,295840
True,True,1.0,0.0,7,17,1311,0,433,878,314330
True,True,1.0,0.0,7,18,1322,0,435,887,332820
True,True,1.0,0.0,7,19,1325,0,436,889,351310
True,True,1.0,0.0,7,20,1327,0,437,890,369800
True,True,1.0,0.0,7,21,1327,0,437,890,388290
True,True,1.0,0.0,7,22,1331,0,439,892,406780
True,True,1.0,0.0,7,23,1331,0,439,892,425270
True,True,1.0,0.0,7,24,1331,0,439,892,443760
True,True,1.0,0.0,7,25,1331,0,439,892,462250
True,True,1.0,0.0,7,26,1331,0,439,892,480740
True,True,1.0,0.0,7,27,1331,0,439,892,499230
True,True,1.0,0.0,7,28,1331,0,439,892,517720
True,True,1.0,0.0,7,29,1331,0,439,892,536210
True,True,1.0,0.0,7,30,1331,0,439,892,554700
True,True,1.0,0.0,7,31,1331,0,439,892,573190
True,True,1.0,0.0,7,32,1332,1,439,892,591680
True,True,1.0,0.0,7,33,1332,1,439,892,610170
True,True,1.0,0.0,7,34,1332,1,439,892,628660
True,True,1.0,0.0,7,35,1332,1,439,892,647150
True,True,1.0,0.0,7,36,1332,1,439,892,665640
True,True,1.0,0.0,7,37,1332,1,439,892,684130
True,True,1.0,0.0,7,38,1332,1,439,892,702620
True,True,1.0,0.0,7,39,1332,1,439,892,721110
True,True,1.0,0.0,7,40,1332,1,439,892,739600
True,True,1.0,0.0,7,41,1332,1,439,892,758090
True,True,1.0,0.0,7,42,1332,1,439,892,776580
True,True,1.0,0.0,7,43,1332,1,439,892,795070
True,True,1.0,0.0,7,44,1332,1,439,892,813560
True,True,1.0,0.0,7,45,1332,1,439,892,832050
True,True,1.0,0.0,7,46,1332,1,439,892,850540
True,True,1.0,0.0,7,47,1332,1,439,892,869030
True,True,1.0,0.0,7,48,1332,1,439,892,887520
True,True,1.0,0.0,7,49,1332,1,439,892,906010
True,True,1.0,0.0,7,50,1332,1,439,892,924500
True,True,1.0,0.0,7,51,1332,1,439,892,942990
True,True,1.0,0.0,7,52,1332,1,439,892,961480
True,True,1.0,0.0,7,53,1332,1,439,892,979970
True,True,1.0,0.0,7,54,1332,1,439,892,998460
True,True,1.0,0.0,7,55,1332,1,439,892,1016950
True,True,1.0,0.0,7,56,1332,1,439,892,1035440
True,True,1.0,0.0,7,57,1332,1,439,892,1053930
True,True,1.0,0.0,7,58,1332,1,439,892,1072420
True,True,1.0,0.0,7,59,1332,1,439,892,1090910
True,True,1.0,0.0,7,60,1332,1,439,892,1109400
True,True,1.0,0.02,7,1,1164,3,406,755,18490
True,True,1.0,0.02,7,2,1521,3,530,988,36980
True,True,1.0,0.02,7,3,1861,3,626,1232,55470
True,True,1.0,0.02,7,4,2202,3,729,1470,73960
True,True,1.0,0.02,7,5,2575,3,856,1716,92450
True,True,1.0,0.02,7,6,2964,4,984,1976,110940
True,True,1.0,0.02,7,7,3331,4,1114,2213,129430
True,True,1.0,0.02,7,8,3684,5,1233,2446,147920
True,True,1.0,0.02,7,9,4066,5,1361,2700,166410
True,True,1.0,0.02,7,10,4447,6,1492,2949,184900
True,True,1.0,0.02,7,11,4842,6,1626,3210,203390
True,True,1.0,0.02,7,12,5194,6,1737,3451,221880
True,True,1.0,0.02,7,13,5579,6,1868,3705,240370
True,True,1.0,0.02,7,14,5936,8,1980,3948,258860
True,True,1.0,0.02,7,15,6283,9,2093,4181,277350
True,True,1.0,0.02,7,16,6601,9,2194,4398,295840
True,True,1.0,0.02,7,17,6906,9,2299,4598,314330
True,True,1.0,0.02,7,18,7228,9,2410,4809,332820
True,True,1.0,0.02,7,19,7514,9,2506,4999,351310
True,True,1.0,0.02,7,20,7781,9,2579,5193,369800
True,True,1.0,0.02,7,21,8045,9,2668,5368,388290
True,True,1.0,0.02,7,22,8328,10,2775,5543,406780
True,True,1.0,0.02,7,23,8559,10,2862,5687,425270
True,True,1.0,0.02,7,24,8832,10,2941,5881,443760
True,True,1.0,0.02,7,25,9060,10,3025,6025,462250
True,True,1.0,0.02,7,26,9281,10,3092,6179,480740
True,True,1.0,0.02,7,27,9521,10,3167,6344,499230
True,True,1.0,0.02,7,28,9736,10,3246,6480,517720
True,True,1.0,0.02,7,29,9962,10,3321,6631,536210
True,True,1.0,0.02,7,30,10156,11,3377,6768,554700
True,True,1.0,0.02,7,31,10349,12,3445,6892,573190
True,True,1.0,0.02,7,32,10571,12,3526,7033,591680
True,True,1.0,0.02,7,33,10768,12,3597,7159,610170
True,True,1.0,0.02,7,34,10938,12,3652,7274,628660
True,True,1.0,0.02,7,35,11128,12,3713,7403,647150
True,True,1.0,0.02,7,36,11285,12,3766,7507,665640
True,True,1.0,0.02,7,37,11475,12,3832,7631,684130
True,True,1.0,0.02,7,38,11626,13,3876,7737,702620
True,True,1.0,0.02,7,39,11786,13,3941,7832,721110
True,True,1.0,0.02,7,40,11949,13,3981,7955,739600
True,True,1.0,0.02,7,41,12120,13,4036,8071,758090
True,True,1.0,0.02,7,42,12278,13,4087,8178,776580
True,True,1.0,0.02,7,43,12418,13,4140,8265,795070
True,True,1.0,0.02,7,44,12555,13,4180,8362,813560
True,True,1.0,0.02,7,45,12672,13,4217,8442,832050
True,True,1.0,0.02,7,46,12805,13,4256,8536,850540
True,True,1.0,0.02,7,47,12930,13,4301,8616,869030
True,True,1.0,0.02,7,48,13044,13,4340,8691,887520
True,True,1.0,0.02,7,49,13155,13,4372,8770,906010
True,True,1.0,0.02,7,50,13279,13,4420,8846,924500
True,True,1.0,0.02,7,51,13380,13,4446,8921,942990
True,True,1.0,0.02,7,52,13511,13,4490,9008,961480
True,True,1.0,0.02,7,53,13611,13,4524,9074,979970
True,True,1.0,0.02,7,54,13719,13,4560,9146,998460
