appointment_type,clinicians_meet_each_other,behavioural_infectivity_multiple_if_symptomatic,p_baseline_infected,p_external_infection_per_day,n_patients_per_household,iteration,n_patients,n_patients_infected,n_clinicians,n_clinicians_infected,n_family,n_family_infected,n_people,n_people_infected,n_contacts,n_clinician_patient_contacts
home_visit,False,1.0,0.01,0.0,9,13,6000,8807,20,2,8198,13233,14218,22042,9027363,6000
home_visit,False,1.0,0.01,0.0,10,13,6000,10526,20,2,8286,15043,14306,25571,10159980,6000
home_visit,True,1.0,0.01,0.0,1,14,6000,136,20,1,8120,310,14140,447,849187,6000
home_visit,True,1.0,0.01,0.0,2,14,6000,373,20,3,8120,755,14140,1131,1867707,6000
home_visit,True,1.0,0.01,0.0,3,14,6000,847,20,3,8278,1601,14298,2451,2952281,6000
home_visit,True,1.0,0.01,0.0,4,14,6000,1697,20,1,8340,2691,14360,4389,3992987,6000
home_visit,True,1.0,0.01,0.0,5,14,6000,2613,20,1,8278,4455,14298,7069,5024497,6000
home_visit,True,1.0,0.01,0.0,6,14,6000,4490,20,3,8202,7089,14222,11582,5961239,6000
home_visit,True,1.0,0.01,0.0,7,14,6000,5782,20,1,8340,9135,14360,14918,7129122,6000
home_visit,True,1.0,0.01,0.0,8,14,6000,6656,20,8,8167,10118,14187,16783,7992184,6000
home_visit,True,1.0,0.01,0.0,9,14,6000,8808,20,4,8202,12804,14222,21617,9043019,6000
home_visit,True,1.0,0.01,0.0,10,14,6000,10296,20,6,8286,15527,14306,25829,10170740,6000
home_visit,False,1.0,0.01,0.0,1,14,6000,149,20,0,8167,328,14187,477,844627,6000
home_visit,False,1.0,0.01,0.0,2,14,6000,358,20,0,8340,775,14360,1133,1903320,6000
home_visit,False,1.0,0.01,0.0,3,14,6000,918,20,2,8202,1600,14222,2520,2896866,6000
home_visit,False,1.0,0.01,0.0,4,14,6000,1977,20,0,8198,3186,14218,5163,3921392,6000
home_visit,False,1.0,0.01,0.0,5,14,6000,2896,20,3,8248,4495,14268,7396,4962080,6000
home_visit,False,1.0,0.01,0.0,6,14,6000,4439,20,2,8286,6977,14306,11418,6019776,6000
home_visit,False,1.0,0.01,0.0,7,14,6000,6022,20,5,8286,9287,14306,15314,7052796,6000
home_visit,False,1.0,0.01,0.0,8,14,6000,7799,20,3,8198,11814,14218,19616,8024344,6000
home_visit,False,1.0,0.01,0.0,9,14,6000,8669,20,5,8202,13440,14222,22114,9032016,6000
home_visit,False,1.0,0.01,0.0,10,14,6000,11375,20,4,8340,17089,14360,28468,10257000,6000
home_visit,True,1.0,0.01,0.0,1,15,6000,124,20,1,8425,235,14445,360,889032,6000
home_visit,True,1.0,0.01,0.0,2,15,6000,401,20,0,8198,769,14218,1170,1880296,6000
home_visit,True,1.0,0.01,0.0,3,15,6000,933,20,2,8358,1718,14378,2653,2970208,6000
home_visit,True,1.0,0.01,0.0,4,15,6000,1750,20,2,8248,2916,14268,4669,3945219,6000
home_visit,True,1.0,0.01,0.0,5,15,6000,2803,20,1,8248,4425,14268,7229,4973347,6000
home_visit,True,1.0,0.01,0.0,6,15,6000,3847,20,0,8340,6106,14360,9953,6096120,6000
home_visit,True,1.0,0.01,0.0,7,15,6000,5438,20,3,8037,8276,14057,13717,6845079,6000
home_visit,True,1.0,0.01,0.0,8,15,6000,6899,20,5,8248,10388,14268,17294,8047279,6000
home_visit,True,1.0,0.01,0.0,9,15,6000,9121,20,9,8425,14606,14445,23737,9306093,6000
home_visit,True,1.0,0.01,0.0,10,15,6000,11730,20,11,8340,17925,14360,29668,10267879,6000
home_visit,False,1.0,0.01,0.0,1,15,6000,117,20,1,8425,254,14445,372,877765,6000
home_visit,False,1.0,0.01,0.0,2,15,6000,329,20,0,8198,687,14218,1016,1868896,6000
home_visit,False,1.0,0.01,0.0,3,15,6000,988,20,1,8358,1828,14378,2817,2959074,6000
home_visit,False,1.0,0.01,0.0,4,15,6000,1507,20,4,8286,2415,14306,3926,3955704,6000
home_visit,False,1.0,0.01,0.0,5,15,6000,3005,20,3,8340,4938,14360,7946,5034120,6000
home_visit,False,1.0,0.01,0.0,6,15,6000,3787,20,8,8286,5781,14306,9576,6019776,6000
home_visit,False,1.0,0.01,0.0,7,15,6000,5290,20,1,8278,8489,14298,13780,7052776,6000
home_visit,False,1.0,0.01,0.0,8,15,6000,6270,20,6,8037,9024,14057,15300,7841076,6000
home_visit,False,1.0,0.01,0.0,9,15,6000,8517,20,3,8248,12607,14268,21127,9073116,6000
home_visit,False,1.0,0.01,0.0,10,15,6000,11307,20,5,8425,17665,14445,28978,10360270,6000
home_visit,True,1.0,0.01,0.0,1,16,6000,114,20,0,8286,270,14306,384,875826,6000
home_visit,True,1.0,0.01,0.0,2,16,6000,389,20,0,8358,706,14378,1095,1930416,6000
home_visit,True,1.0,0.01,0.0,3,16,6000,940,20,2,8248,1662,14268,2604,2925718,6000
home_visit,True,1.0,0.01,0.0,4,16,6000,1465,20,3,8248,2598,14268,4066,3944957,6000
home_visit,True,1.0,0.01,0.0,5,16,6000,2756,20,3,8286,4586,14306,7345,5003091,6000
home_visit,True,1.0,0.01,0.0,6,16,6000,3698,20,3,8037,5726,14057,9427,5853199,6000
home_visit,True,1.0,0.01,0.0,7,16,6000,5312,20,5,8172,8170,14192,13487,6987523,6000
home_visit,True,1.0,0.01,0.0,8,16,6000,7041,20,3,8425,10452,14445,17496,8261158,6000
home_visit,True,1.0,0.01,0.0,9,16,6000,7855,20,7,8278,12357,14298,20219,9127666,6000
home_visit,True,1.0,0.01,0.0,10,16,6000,11907,20,7,8425,17491,14445,29405,10371015,6000
home_visit,False,1.0,0.01,0.0,1,16,6000,101,20,0,8425,242,14445,343,877765,6000
home_visit,False,1.0,0.01,0.0,2,16,6000,358,20,1,8248,673,14268,1032,1886036,6000
home_visit,False,1.0,0.01,0.0,3,16,6000,1023,20,0,8358,1922,14378,2945,2959074,6000
home_visit,False,1.0,0.01,0.0,4,16,6000,1660,20,1,8278,2958,14298,4619,3966232,6000
home_visit,False,1.0,0.01,0.0,5,16,6000,3222,20,3,8358,5342,14378,8568,5042130,6000
home_visit,False,1.0,0.01,0.0,6,16,6000,4411,20,1,8425,6984,14445,11396,6138330,6000
home_visit,False,1.0,0.01,0.0,7,16,6000,5615,20,5,8320,8839,14340,14459,7098868,6000
home_visit,False,1.0,0.01,0.0,8,16,6000,7188,20,2,8037,10466,14057,17656,7841076,6000
home_visit,False,1.0,0.01,0.0,9,16,6000,8953,20,1,8172,13298,14192,22253,9008529,6000
home_visit,False,1.0,0.01,0.0,10,16,6000,8149,20,3,8358,12289,14378,20441,10266960,6000
home_visit,True,1.0,0.01,0.0,1,17,6000,140,20,0,8172,280,14192,420,861972,6000
home_visit,True,1.0,0.01,0.0,2,17,6000,334,20,1,8037,700,14057,1035,1843674,6000
home_visit,True,1.0,0.01,0.0,3,17,6000,842,20,0,8320,1578,14340,2420,2961300,6000
home_visit,True,1.0,0.01,0.0,4,17,6000,1704,20,1,8358,2825,14378,4530,4021872,6000
home_visit,True,1.0,0.01,0.0,5,17,6000,2582,20,1,8278,3960,14298,6543,4998817,6000
home_visit,True,1.0,0.01,0.0,6,17,6000,3879,20,3,8358,5848,14378,9730,6103222,6000
home_visit,True,1.0,0.01,0.0,7,17,6000,4965,20,1,8198,7885,14218,12851,6990475,6000
home_visit,True,1.0,0.01,0.0,8,17,6000,7162,20,4,8198,11024,14218,18192,8033871,6000
home_visit,True,1.0,0.01,0.0,9,17,6000,8901,20,7,8278,13171,14298,22080,9127925,6000
home_visit,True,1.0,0.01,0.0,10,17,6000,11703,20,10,8037,17138,14057,28853,9859400,6000
home_visit,False,1.0,0.01,0.0,1,17,6000,107,20,0,8172,237,14192,344,850572,6000
home_visit,False,1.0,0.01,0.0,2,17,6000,452,20,0,8320,941,14340,1393,1909160,6000
home_visit,False,1.0,0.01,0.0,3,17,6000,735,20,1,8320,1249,14340,1985,2949900,6000
home_visit,False,1.0,0.01,0.0,4,17,6000,1601,20,2,8037,2575,14057,4178,3828708,6000
home_visit,False,1.0,0.01,0.0,5,17,6000,2813,20,3,8037,4550,14057,7366,4827105,6000
home_visit,False,1.0,0.01,0.0,6,17,6000,3301,20,2,8198,4894,14218,8197,5988648,6000
home_visit,False,1.0,0.01,0.0,7,17,6000,5555,20,6,8205,8532,14225,14095,6975189,6000
home_visit,False,1.0,0.01,0.0,8,17,6000,9019,20,6,8198,13691,14218,22716,8022604,6000
home_visit,False,1.0,0.01,0.0,9,17,6000,8310,20,5,8205,12347,14225,20663,9015660,6000
home_visit,False,1.0,0.01,0.0,10,17,6000,10901,20,2,8278,16450,14298,27353,10156060,6000
home_visit,True,1.0,0.01,0.0,1,18,6000,140,20,0,8278,257,14298,397,875998,6000
home_visit,True,1.0,0.01,0.0,2,18,6000,373,20,1,8172,804,14192,1178,1887551,6000
home_visit,True,1.0,0.01,0.0,3,18,6000,846,20,1,8172,1509,14192,2356,2904983,6000
home_visit,True,1.0,0.01,0.0,4,18,6000,1722,20,0,8205,3278,14225,5000,3933300,6000
home_visit,True,1.0,0.01,0.0,5,18,6000,3162,20,4,8278,5002,14298,8168,4998424,6000
home_visit,True,1.0,0.01,0.0,6,18,6000,4511,20,4,8320,7413,14340,11928,6070954,6000
home_visit,True,1.0,0.01,0.0,7,18,6000,6152,20,11,8186,9524,14206,15688,6995717,6000
home_visit,True,1.0,0.01,0.0,8,18,6000,6900,20,5,8320,10778,14340,17683,8147268,6000
home_visit,True,1.0,0.01,0.0,9,18,6000,9274,20,7,8186,13973,14206,23254,9031904,6000
home_visit,True,1.0,0.01,0.0,10,18,6000,9683,20,8,8205,14406,14225,24097,10064937,6000
home_visit,False,1.0,0.01,0.0,1,18,6000,144,20,0,8186,312,14206,456,847586,6000
home_visit,False,1.0,0.01,0.0,2,18,6000,386,20,0,8172,834,14192,1220,1876284,6000
home_visit,False,1.0,0.01,0.0,3,18,6000,751,20,0,8225,1306,14245,2057,2899695,6000
home_visit,False,1.0,0.01,0.0,4,18,6000,1766,20,0,8198,3066,14218,4832,3927512,6000
home_visit,False,1.0,0.01,0.0,5,18,6000,2321,20,0,8172,3832,14192,6153,4932420,6000
home_visit,False,1.0,0.01,0.0,6,18,6000,4381,20,1,8320,6938,14340,11320,6059820,6000
home_visit,False,1.0,0.01,0.0,7,18,6000,5688,20,4,8225,8660,14245,14352,7002677,6000
home_visit,False,1.0,0.01,0.0,8,18,6000,6699,20,3,8271,10128,14291,16830,8078628,6000
home_visit,False,1.0,0.01,0.0,9,18,6000,9634,20,3,8198,14715,14218,24352,9036063,6000
home_visit,False,1.0,0.01,0.0,10,18,6000,10803,20,6,8205,15408,14225,26218,10053930,6000
home_visit,True,1.0,0.01,0.0,1,19,6000,135,20,0,8320,334,14340,469,877900,6000
home_visit,True,1.0,0.01,0.0,2,19,6000,359,20,0,8225,600,14245,959,1885570,6000
home_visit,True,1.0,0.01,0.0,3,19,6000,932,20,1,8198,1697,14218,2630,2916341,6000
home_visit,True,1.0,0.01,0.0,4,19,6000,1894,20,0,8198,3309,14218,5203,3938912,6000
home_visit,True,1.0,0.01,0.0,5,19,6000,2383,20,3,8186,3987,14206,6374,4958444,6000
home_visit,True,1.0,0.01,0.0,6,19,6000,4919,20,2,8271,7573,14291,12494,6030533,6000
home_visit,True,1.0,0.01,0.0,7,19,6000,5826,20,6,8271,9145,14291,14977,7067768,6000
home_visit,True,1.0,0.01,0.0,8,19,6000,6822,20,5,8205,10457,14225,17284,8004805,6000
home_visit,True,1.0,0.01,0.0,9,19,6000,8869,20,5,8205,13176,14225,22050,9026668,6000
home_visit,True,1.0,0.01,0.0,10,19,6000,11316,20,6,8263,16943,14283,28267,10130847,6000
home_visit,False,1.0,0.01,0.0,1,19,6000,148,20,1,8225,313,14245,462,849605,6000
home_visit,False,1.0,0.01,0.0,2,19,6000,314,20,0,8205,674,14225,988,1876890,6000
home_visit,False,1.0,0.01,0.0,3,19,6000,881,20,0,8271,1475,14291,2356,2933253,6000
home_visit,False,1.0,0.01,0.0,4,19,6000,1978,20,0,8263,3490,14283,5468,3938572,6000
home_visit,False,1.0,0.01,0.0,5,19,6000,2448,20,1,8186,4200,14206,6649,4947310,6000
home_visit,False,1.0,0.01,0.0,6,19,6000,3857,20,4,8186,5909,14206,9770,5954496,6000
home_visit,False,1.0,0.01,0.0,7,19,6000,4992,20,2,8263,7476,14283,12470,7039855,6000
home_visit,False,1.0,0.01,0.0,8,19,6000,6795,20,4,8263,10424,14283,17224,8056124,6000
home_visit,False,1.0,0.01,0.0,9,19,6000,9682,20,5,8186,14556,14206,24243,9021147,6000
home_visit,False,1.0,0.01,0.0,10,19,6000,9004,20,8,8170,13022,14190,22035,9989860,6000
home_visit,True,1.0,0.01,0.0,1,20,6000,111,20,0,8225,248,14245,359,861005,6000
home_visit,True,1.0,0.01,0.0,2,20,6000,448,20,3,8186,780,14206,1231,1878502,6000
home_visit,True,1.0,0.01,0.0,3,20,6000,1011,20,1,8225,1714,14245,2726,2910962,6000
home_visit,True,1.0,0.01,0.0,4,20,6000,1530,20,0,8271,2345,14291,3875,3970344,6000
home_visit,True,1.0,0.01,0.0,5,20,6000,2170,20,0,8170,3570,14190,5740,4909850,6000
home_visit,True,1.0,0.01,0.0,6,20,6000,4175,20,3,8225,6232,14245,10411,5994666,6000
home_visit,True,1.0,0.01,0.0,7,20,6000,4498,20,2,8170,6703,14190,11204,6953200,6000
home_visit,True,1.0,0.01,0.0,8,20,6000,8110,20,3,8271,12331,14291,20444,8089895,6000
home_visit,True,1.0,0.01,0.0,9,20,6000,9673,20,3,8263,14796,14283,24472,9088341,6000
home_visit,True,1.0,0.01,0.0,10,20,6000,11334,20,9,8170,16973,14190,28318,10000496,6000
home_visit,False,1.0,0.01,0.0,1,20,6000,119,20,0,8240,214,14260,333,857840,6000
home_visit,False,1.0,0.01,0.0,2,20,6000,351,20,0,8225,825,14245,1176,1874170,6000
home_visit,False,1.0,0.01,0.0,3,20,6000,841,20,1,8301,1455,14321,2297,2940783,6000
home_visit,False,1.0,0.01,0.0,4,20,6000,1801,20,3,8271,2854,14291,4658,3958944,6000
home_visit,False,1.0,0.01,0.0,5,20,6000,2935,20,5,8240,4678,14260,7618,4984600,6000
home_visit,False,1.0,0.01,0.0,6,20,6000,3741,20,1,8271,6276,14291,10018,6019266,6000
home_visit,False,1.0,0.01,0.0,7,20,6000,5507,20,5,8240,8679,14260,14192,7024934,6000
home_visit,False,1.0,0.01,0.0,8,20,6000,6907,20,5,8278,10367,14298,17280,8078984,6000
home_visit,False,1.0,0.01,0.0,9,20,6000,7773,20,5,8263,11507,14283,19285,9077331,6000
home_visit,False,1.0,0.01,0.0,10,20,6000,12062,20,7,8263,17988,14283,30057,10119970,6000
home_visit,True,1.0,0.01,0.0,1,21,6000,108,20,0,8301,237,14321,345,873921,6000
home_visit,True,1.0,0.01,0.0,2,21,6000,346,20,0,8170,627,14190,973,1870760,6000
home_visit,True,1.0,0.01,0.0,3,21,6000,1152,20,0,8278,2344,14298,3496,2935734,6000
home_visit,True,1.0,0.01,0.0,4,21,6000,1826,20,1,8263,3018,14283,4845,3949839,6000
home_visit,True,1.0,0.01,0.0,5,21,6000,2640,20,2,8240,4638,14260,7280,4995737,6000
home_visit,True,1.0,0.01,0.0,6,21,6000,3780,20,5,8240,6143,14260,9928,6020410,6000
home_visit,True,1.0,0.01,0.0,7,21,6000,5251,20,3,8301,8264,14321,13518,7114902,6000
home_visit,True,1.0,0.01,0.0,8,21,6000,6990,20,2,8080,10801,14100,17793,7876136,6000
home_visit,True,1.0,0.01,0.0,9,21,6000,9146,20,2,8170,12968,14190,22116,8978309,6000
home_visit,True,1.0,0.01,0.0,10,21,6000,10079,20,7,8080,14906,14100,24994,9870228,6000
home_visit,False,1.0,0.01,0.0,1,21,6000,127,20,0,8301,375,14321,502,862521,6000
home_visit,False,1.0,0.01,0.0,2,21,6000,375,20,0,8170,769,14190,1144,1859360,6000
home_visit,False,1.0,0.01,0.0,3,21,6000,929,20,0,8278,1788,14298,2717,2924334,6000
home_visit,False,1.0,0.01,0.0,4,21,6000,1730,20,0,8301,2803,14321,4533,3980244,6000
home_visit,False,1.0,0.01,0.0,5,21,6000,2775,20,2,8240,4550,14260,7327,4984600,6000
home_visit,False,1.0,0.01,0.0,6,21,6000,4033,20,4,8170,6395,14190,10432,5927580,6000
home_visit,False,1.0,0.01,0.0,7,21,6000,5884,20,3,8278,8945,14298,14832,7042648,6000
home_visit,False,1.0,0.01,0.0,8,21,6000,7271,20,2,8080,10499,14100,17772,7865000,6000
home_visit,False,1.0,0.01,0.0,9,21,6000,8255,20,4,8064,12214,14084,20474,8846151,6000
home_visit,False,1.0,0.01,0.0,10,21,6000,11585,20,7,8278,17668,14298,29261,10156900,6000
home_visit,True,1.0,0.01,0.0,1,22,6000,147,20,0,8301,353,14321,500,873921,6000
home_visit,True,1.0,0.01,0.0,2,22,6000,340,20,0,8240,718,14260,1058,1899460,6000
home_visit,True,1.0,0.01,0.0,3,22,6000,949,20,2,8240,1694,14260,2645,2937754,6000
home_visit,True,1.0,0.01,0.0,4,22,6000,1673,20,1,8278,2727,14298,4401,3960759,6000
home_visit,True,1.0,0.01,0.0,5,22,6000,2635,20,2,8064,3967,14084,6605,4841387,6000
home_visit,True,1.0,0.01,0.0,6,22,6000,3528,20,2,8301,5866,14321,9396,6067686,6000
home_visit,True,1.0,0.01,0.0,7,22,6000,6001,20,2,8080,8881,14100,14884,6861482,6000
home_visit,True,1.0,0.01,0.0,8,22,6000,6541,20,5,8301,10422,14321,16971,8147829,6000
home_visit,True,1.0,0.01,0.0,9,22,6000,8744,20,8,8064,12550,14084,21304,8856785,6000
home_visit,True,1.0,0.01,0.0,10,22,6000,11369,20,11,8080,16080,14100,27462,9869977,6000
home_visit,False,1.0,0.01,0.0,1,22,6000,134,20,1,8053,291,14073,426,823513,6000
home_visit,False,1.0,0.01,0.0,2,22,6000,323,20,0,8053,665,14073,988,1818686,6000
home_visit,False,1.0,0.01,0.0,3,22,6000,923,20,1,8207,1726,14227,2650,2907381,6000
home_visit,False,1.0,0.01,0.0,4,22,6000,1872,20,2,8278,3227,14298,5101,3949492,6000
home_visit,False,1.0,0.01,0.0,5,22,6000,2861,20,5,8207,4518,14227,7384,4948435,6000
home_visit,False,1.0,0.01,0.0,6,22,6000,4062,20,1,8080,6189,14100,10252,5851740,6000
home_visit,False,1.0,0.01,0.0,7,22,6000,5962,20,3,8157,9271,14177,15236,6943209,6000
home_visit,False,1.0,0.01,0.0,8,22,6000,6916,20,0,8064,10130,14084,17046,7844892,6000
home_visit,False,1.0,0.01,0.0,9,22,6000,9172,20,3,8080,13455,14100,22630,8846709,6000
home_visit,False,1.0,0.01,0.0,10,22,6000,11459,20,5,8278,16966,14298,28431,10156900,6000
home_visit,True,1.0,0.01,0.0,1,23,6000,120,20,0,8157,294,14177,414,857457,6000
home_visit,True,1.0,0.01,0.0,2,23,6000,334,20,2,8053,634,14073,970,1829953,6000
home_visit,True,1.0,0.01,0.0,3,23,6000,793,20,0,8266,1354,14286,2147,2923698,6000
home_visit,True,1.0,0.01,0.0,4,23,6000,1677,20,2,8064,2964,14084,4644,3852730,6000
home_visit,True,1.0,0.01,0.0,5,23,6000,2772,20,3,8207,4336,14227,7111,4959569,6000
home_visit,True,1.0,0.01,0.0,6,23,6000,3322,20,6,8064,5167,14084,8495,5850527,6000
home_visit,True,1.0,0.01,0.0,7,23,6000,5303,20,0,8266,7931,14286,13234,7051018,6000
home_visit,True,1.0,0.01,0.0,8,23,6000,7100,20,4,8238,10521,14258,17625,8077910,6000
home_visit,True,1.0,0.01,0.0,9,23,6000,9641,20,4,8053,14723,14073,24368,8837938,6000
home_visit,True,1.0,0.01,0.0,10,23,6000,10506,20,3,8053,14609,14073,25118,9838422,6000
home_visit,False,1.0,0.01,0.0,1,23,6000,118,20,1,8157,253,14177,372,846057,6000
home_visit,False,1.0,0.01,0.0,2,23,6000,307,20,0,8053,537,14073,844,1818686,6000
home_visit,False,1.0,0.01,0.0,3,23,6000,884,20,2,8064,1596,14084,2482,2836932,6000
home_visit,False,1.0,0.01,0.0,4,23,6000,1441,20,1,8266,2380,14286,3822,3947944,6000
home_visit,False,1.0,0.01,0.0,5,23,6000,3024,20,2,8207,4901,14227,7927,4948435,6000
home_visit,False,1.0,0.01,0.0,6,23,6000,3273,20,3,8080,4862,14100,8139,5851740,6000
home_visit,False,1.0,0.01,0.0,7,23,6000,5920,20,4,8053,8890,14073,14814,6831085,6000
home_visit,False,1.0,0.01,0.0,8,23,6000,7143,20,6,8238,10486,14258,17635,8066904,6000
home_visit,False,1.0,0.01,0.0,9,23,6000,9802,20,5,8238,15439,14258,25246,9078354,6000
home_visit,False,1.0,0.01,0.0,10,23,6000,11454,20,3,8145,17009,14165,28466,9974730,6000
home_visit,True,1.0,0.01,0.0,1,24,6000,149,20,0,8157,286,14177,435,857457,6000
home_visit,True,1.0,0.01,0.0,2,24,6000,330,20,0,8207,591,14227,921,1891474,6000
home_visit,True,1.0,0.01,0.0,3,24,6000,796,20,0,8064,1360,14084,2156,2848332,6000
home_visit,True,1.0,0.01,0.0,4,24,6000,1743,20,3,8207,3056,14227,4803,3938275,6000
home_visit,True,1.0,0.01,0.0,5,24,6000,2621,20,1,8266,4117,14286,6739,4992937,6000
home_visit,True,1.0,0.01,0.0,6,24,6000,4804,20,4,8157,7574,14177,12382,5930592,6000
home_visit,True,1.0,0.01,0.0,7,24,6000,5012,20,9,8207,7667,14227,12688,7006653,6000
home_visit,True,1.0,0.01,0.0,8,24,6000,6724,20,6,8053,9811,14073,16542,7845314,6000
home_visit,True,1.0,0.01,0.0,9,24,6000,9087,20,5,8145,12803,14165,21897,8959547,6000
home_visit,True,1.0,0.01,0.0,10,24,6000,12140,20,4,8157,17486,14177,29630,10010808,6000
home_visit,False,1.0,0.01,0.0,1,24,6000,141,20,0,8238,343,14258,484,862878,6000
home_visit,False,1.0,0.01,0.0,2,24,6000,375,20,0,8145,691,14165,1066,1860570,6000
home_visit,False,1.0,0.01,0.0,3,24,6000,921,20,2,8145,1560,14165,2483,2868195,6000
home_visit,False,1.0,0.01,0.0,4,24,6000,1832,20,4,8266,2861,14286,4697,3947944,6000
home_visit,False,1.0,0.01,0.0,5,24,6000,2542,20,0,8323,4426,14343,6968,5020535,6000
home_visit,False,1.0,0.01,0.0,6,24,6000,3892,20,2,8323,5794,14343,9688,6069198,6000
home_visit,False,1.0,0.01,0.0,7,24,6000,5631,20,6,8323,8852,14343,14489,7114003,6000
home_visit,False,1.0,0.01,0.0,8,24,6000,6860,20,2,8157,10951,14177,17813,7972716,6000
home_visit,False,1.0,0.01,0.0,9,24,6000,8884,20,7,8207,12801,14227,21692,9046818,6000
home_visit,False,1.0,0.01,0.0,10,24,6000,11023,20,4,8238,16596,14258,27623,10112940,6000
home_visit,True,1.0,0.01,0.0,1,25,6000,116,20,0,8262,266,14282,382,871482,6000
home_visit,True,1.0,0.01,0.0,2,25,6000,434,20,4,8323,790,14343,1228,1913520,6000
home_visit,True,1.0,0.01,0.0,3,25,6000,876,20,1,8169,1591,14189,2468,2890034,6000
home_visit,True,1.0,0.01,0.0,4,25,6000,1677,20,1,8262,2861,14282,4539,3971988,6000
home_visit,True,1.0,0.01,0.0,5,25,6000,2282,20,1,8266,3806,14286,6089,4992937,6000
home_visit,True,1.0,0.01,0.0,6,25,6000,3432,20,2,8262,5244,14282,8678,6031739,6000
home_visit,True,1.0,0.01,0.0,7,25,6000,5621,20,2,8262,8353,14282,13976,7063576,6000
home_visit,True,1.0,0.01,0.0,8,25,6000,6942,20,3,8292,10724,14312,17670,8119082,6000
home_visit,True,1.0,0.01,0.0,9,25,6000,9780,20,4,8266,14577,14286,24361,9105470,6000
home_visit,True,1.0,0.01,0.0,10,25,6000,10882,20,7,8169,15590,14189,26482,10002165,6000
home_visit,False,1.0,0.01,0.0,1,25,6000,114,20,0,8238,265,14258,379,862878,6000
home_visit,False,1.0,0.01,0.0,2,25,6000,340,20,0,8157,680,14177,1020,1856514,6000
home_visit,False,1.0,0.01,0.0,3,25,6000,693,20,0,8145,1168,14165,1861,2868195,6000
home_visit,False,1.0,0.01,0.0,4,25,6000,1371,20,1,8169,2440,14189,3812,3898836,6000
home_visit,False,1.0,0.01,0.0,5,25,6000,2713,20,1,8266,4291,14286,7005,4981670,6000
home_visit,False,1.0,0.01,0.0,6,25,6000,3830,20,1,8145,5978,14165,9810,5912250,6000
home_visit,False,1.0,0.01,0.0,7,25,6000,4420,20,3,8169,6805,14189,11228,6934911,6000
home_visit,False,1.0,0.01,0.0,8,25,6000,7710,20,5,8323,11615,14343,19330,8149904,6000
home_visit,False,1.0,0.01,0.0,9,25,6000,8869,20,5,8292,12992,14312,21866,9119409,6000
home_visit,False,1.0,0.01,0.0,10,25,6000,9516,20,2,8307,14043,14327,23561,10183830,6000
home_visit,True,1.0,0.01,0.0,1,26,6000,117,20,0,8238,230,14258,347,874278,6000
home_visit,True,1.0,0.01,0.0,2,26,6000,295,20,0,8238,545,14258,840,1902816,6000
home_visit,True,1.0,0.01,0.0,3,26,6000,958,20,1,8323,1633,14343,2592,2951649,6000
home_visit,True,1.0,0.01,0.0,4,26,6000,1906,20,4,8145,3114,14165,5024,3903214,6000
home_visit,True,1.0,0.01,0.0,5,26,6000,2516,20,1,8292,4127,14312,6644,5001407,6000
home_visit,True,1.0,0.01,0.0,6,26,6000,4368,20,1,8145,6539,14165,10908,5923517,6000
home_visit,True,1.0,0.01,0.0,7,26,6000,5638,20,8,8292,8577,14312,14224,7065740,6000
home_visit,True,1.0,0.01,0.0,8,26,6000,7501,20,6,8262,10953,14282,18460,8094047,6000
home_visit,True,1.0,0.01,0.0,9,26,6000,7755,20,1,8323,11863,14343,19619,9208283,6000
home_visit,True,1.0,0.01,0.0,10,26,6000,10219,20,6,8262,14929,14282,25155,10151294,6000
home_visit,False,1.0,0.01,0.0,1,26,6000,121,20,0,8307,232,14327,353,864687,6000
home_visit,False,1.0,0.01,0.0,2,26,6000,447,20,0,8307,883,14327,1330,1904274,6000
home_visit,False,1.0,0.01,0.0,3,26,6000,823,20,2,8177,1491,14197,2316,2873031,6000
home_visit,False,1.0,0.01,0.0,4,26,6000,1830,20,1,8323,3081,14343,4912,3992752,6000
home_visit,False,1.0,0.01,0.0,5,26,6000,3018,20,3,8177,4665,14197,7686,4914085,6000
home_visit,False,1.0,0.01,0.0,6,26,6000,3291,20,1,8177,4902,14197,8194,5925162,6000
home_visit,False,1.0,0.01,0.0,7,26,6000,5584,20,1,8307,8427,14327,14012,7080057,6000
home_visit,False,1.0,0.01,0.0,8,26,6000,7118,20,1,8199,11162,14219,18281,8003892,6000
home_visit,False,1.0,0.01,0.0,9,26,6000,8514,20,2,8169,12776,14189,21292,8973768,6000
home_visit,False,1.0,0.01,0.0,10,26,6000,10660,20,8,8262,16243,14282,26911,10140540,6000
home_visit,True,1.0,0.01,0.0,1,27,6000,120,20,1,8199,257,14219,378,857606,6000
home_visit,True,1.0,0.01,0.0,2,27,6000,398,20,0,8262,738,14282,1136,1903344,6000
home_visit,True,1.0,0.01,0.0,3,27,6000,945,20,1,8229,1769,14249,2715,2921294,6000
home_visit,True,1.0,0.01,0.0,4,27,6000,1669,20,2,8199,2784,14219,4455,3920050,6000
home_visit,True,1.0,0.01,0.0,5,27,6000,3000,20,7,8169,4678,14189,7685,4919534,6000
home_visit,True,1.0,0.01,0.0,6,27,6000,5229,20,1,8169,7923,14189,13153,5939081,6000
home_visit,True,1.0,0.01,0.0,7,27,6000,5229,20,8,8177,8267,14197,13504,6951942,6000
home_visit,True,1.0,0.01,0.0,8,27,6000,7424,20,5,8160,11612,14180,19041,7964783,6000
